PropertyID,SquareFeet,Address,BHKNumber,Latitude,Longitude,PriceInLakhs,AgentID
P2157,1450.326323,"Bikasipura,Bangalore",3,12.891082,77.558448,60,Anonymous_agent
P2158,1400.203666,"Jafar Nagar,Nagpur",3,21.18406,79.066479,55,Anonymous_agent
P2159,1159.848165,"Rps Nagar,Patna",3,25.41667,85.16667,55,Anonymous_agent
P2160,1205.567984,"Mungul,Margao",2,15.286711,73.938971,48.5,Anonymous_agent
P2161,1458.652374,"Battarahalli,Bangalore",3,13.024599,77.704443,76.2,Anonymous_agent
P2162,1178.947368,"Ganguly Bagan,Kolkata",3,22.479986,88.372755,44.8,Anonymous_agent
P2163,609.8237055,"Tagore Nagar,Mumbai",2,19.112496,72.932748,110,Anonymous_agent
P2164,687.8642007,"Marunji,Pune",2,18.608399,73.701287,54.3,Anonymous_agent
P2165,1475.216365,"Shyam Enclave,Ghaziabad",3,28.67929,77.338743,75,Anonymous_agent
P2166,1053.042122,"Near Arbindo Hospital,Indore",2,-6.240302,106.793022,27,Anonymous_agent
P2167,700.280112,"Bais Godam,Jaipur",1,28.839709,75.132735,15,Anonymous_agent
P2168,810.1851852,"Guru Swamy Nagar,Chennai",2,11.248124,78.165948,35,Anonymous_agent
P2169,400,"E block Lajpat nagar - ghaziabad,Ghaziabad",1,28.536742,77.240792,30,Anonymous_agent
P2170,3000,"Race Course,Coimbatore",3,11.00223,76.976885,390,Anonymous_agent
P2171,1722.158439,"GT Road,Kanpur",3,28.761997,77.52075,90,Anonymous_agent
P2172,934.8370927,"Ashapur,Varanasi",2,25.356042,83.022258,37.3,Anonymous_agent
P2173,650.0742942,"Navapura,Vadodara",2,22.287522,73.200061,35,Anonymous_agent
P2174,965.1368919,"Vadgaon Budruk,Pune",2,18.465312,73.833222,49,Anonymous_agent
P2175,650.1182033,"Malancha,Kharagpur",2,22.347893,87.278095,16.5,Anonymous_agent
P2176,960,"Khadipada,Puri",2,19.816131,85.801971,24,Anonymous_agent
P2177,1062.134891,"Hesag,Ranchi",2,23.296956,85.319463,40,Anonymous_agent
P2178,849.2731446,"Vatika Road,Jaipur",2,26.900115,75.77761,11.1,Anonymous_agent
P2179,1529.98776,"K.K. Nagar,Chennai",3,13.039183,80.200727,200,Anonymous_agent
P2180,756.6666667,"Vengurla,Maharashtra",2,15.87,73.63,22.7,Anonymous_agent
P2181,1213.852196,"Sangma,Vadodara",2,22.254755,73.094595,34,Anonymous_agent
P2182,1700.078616,"Sancoale,Goa",3,15.37,73.9,86.5,Anonymous_agent
P2183,840.1453224,"Shahpur Bamheta,Ghaziabad",2,28.652011,77.482362,37,Anonymous_agent
P2184,1200.274348,"New Rajendra Nagar,Raipur",2,21.222408,81.656636,35,Anonymous_agent
P2185,1000,"Chunchgatta,Bangalore",2,12.888533,77.573418,50,Anonymous_agent
P2186,936.3811622,"Madgoan,Goa",2,15.27194,73.95833,34,Anonymous_agent
P2187,1900.23753,"Ramdas Peth,Nagpur",3,21.134389,79.073353,120,Anonymous_agent
P2188,1189.730745,"Nawabpet,Nellore",2,14.456641,80.002888,38,Anonymous_agent
P2189,746.0398569,"Senneerkuppam,Chennai",2,13.06437,80.117945,29.2,Anonymous_agent
P2190,1155.115512,"Gujarathipeta, Near Alluri Seetharamaraju Statue,Srikakulam",2,18.3,83.9,35,Anonymous_agent
P2191,1000,"Murali Nagar,Vijayawada",2,16.509265,80.682832,30,Anonymous_agent
P2192,1500,"Govt housing colony ompora,Srinagar",4,34.09111,74.80611,90,Anonymous_agent
P2193,1185.08942,"Brijeshwari Annexe,Indore",2,22.716815,75.909654,55,Anonymous_agent
P2194,1200,"New Siddhapudur,Coimbatore",3,11.023232,76.979607,30,Anonymous_agent
P2195,860.0917431,"East Tambaram,Chennai",2,13.01664,80.205129,45,Anonymous_agent
P2196,675.1227496,"Kadabagere,Bangalore",2,12.994801,77.435602,16.5,Anonymous_agent
P2197,850.1563833,"P.S. Rao Nagar,Secunderabad",2,17.476609,78.545297,29.9,Anonymous_agent
P2198,1200,"Sunderpur,Varanasi",2,25.124509,82.916257,48,Anonymous_agent
P2199,1423.211282,"Korukkupet,Chennai",3,13.1172,80.28,110,Anonymous_agent
P2200,440.0670578,"Suyog Nagar,Karjat",1,21.184011,79.66043,21,Anonymous_agent
P2201,1235.023041,"Shantiniketan Layout,Bangalore",2,15.389936,75.097687,67,Anonymous_agent
P2202,804.9535604,"Khajuri Kalan,Bhopal",1,23.234244,77.507284,13,Anonymous_agent
P2203,850.1335924,"Gunjur Palya,Bangalore",2,12.923545,77.711773,35,Anonymous_agent
P2204,1058.028432,"Padil,Mangalore",3,12.872331,74.889927,45.4,Anonymous_agent
P2205,900.4237288,"Sardar Ganj,Anand",2,22.556996,72.963198,17,Anonymous_agent
P2206,1054.078827,"Madhav Nagar,Pune",2,23.803487,80.390045,46,Anonymous_agent
P2207,910.0364015,"Pasumpon Nagar,Chennai",2,9.182037,77.87009,35,Anonymous_agent
P2208,850.0303582,"Arjun Nagar,Amravati",2,20.961597,77.775015,28,Anonymous_agent
P2209,1149.865849,"Rasla Khedi,Bhopal",3,23.39751,77.42143,30,Anonymous_agent
P2210,1484.162896,"Sector-77 Gurgaon,Gurgaon",3,28.381414,76.98137,82,Anonymous_agent
P2211,1070.019394,"Sanpada,Lalitpur",2,19.05977,73.017705,160,Anonymous_agent
P2212,2040.087724,"Laxminagar,Nagpur",6,20.746141,78.616524,400,Anonymous_agent
P2213,1080.108011,"Mugalivakkam,Chennai",2,13.0205,80.1653,60,Anonymous_agent
P2214,1300.264869,"R.K Puram,Kota",2,25.126665,75.826353,54,Anonymous_agent
P2215,715.0640153,"Sector-18 Ulwe,Maharashtra",1,18.66238,73.80316,52.5,Anonymous_agent
P2216,1400.094922,"Chinna Chowk,Kadapa",2,14.476297,78.843782,59,Anonymous_agent
P2217,1825.150575,"Sopan Baug,Pune",3,18.35466,74.021732,200,Anonymous_agent
P2218,600.0375023,"Nighoje,Pune",1,18.727323,73.804662,32,Anonymous_agent
P2219,1000,"Sector-45 Chandigarh,Chandigarh",2,30.707397,76.758706,67.9,Anonymous_agent
P2220,615.14802,"Indore,Indore",1,22.721244,75.883018,16,Anonymous_agent
P2221,637.2673974,"Bhandup Central Mumbai,Lalitpur",1,19.173951,72.860597,100,Anonymous_agent
P2222,810.1851852,"Mothrowala,Dehradun",2,30.262241,78.032837,35,Anonymous_agent
P2223,8992.805755,"Pooja Vihar,Ambala",1,30.37861,76.7725,25,Anonymous_agent
P2224,1134.141572,"Hunasamaranahalli,Bangalore",2,13.143,77.619,58,Anonymous_agent
P2225,1250,"Thirumazhisai,Chennai",3,13.0522,80.0615,55,Anonymous_agent
P2226,1100.145608,"Wadgaon Sheri,Pune",2,18.549645,73.924971,68,Anonymous_agent
P2227,910.0455023,"Omkar Nagar,Bangalore",2,12.792727,77.685529,52,Anonymous_agent
P2228,1751.046821,"Doddamavalli,Bangalore",3,12.975179,78.033559,230,Anonymous_agent
P2229,1185.146168,"Pantharapalya,Bangalore",2,12.936628,77.528802,90,Anonymous_agent
P2230,895.1048951,"Wathoda,Maharashtra",1,21.279707,78.842789,32,Anonymous_agent
P2231,1500.150015,"Sai Nagar,Pune",2,18.164774,74.580229,100,Anonymous_agent
P2232,693.9854594,"Mohit Vihar,Dehradun",2,30.328262,78.009109,21,Anonymous_agent
P2233,730.06023,"Subhash Nagar,Nagpur",2,21.122092,79.045277,40,Anonymous_agent
P2234,1615.695326,"Bhavani Peth,Solapur",3,17.684148,75.916122,84,Anonymous_agent
P2235,450.0211775,"Asha Nagar,Lalitpur",1,24.857578,79.39186,85,Anonymous_agent
P2236,780.0312012,"Saratpally,Midnapore",2,22.351959,87.345138,20,Anonymous_agent
P2237,1068.75,"Palayamkottai,Tirunelveli",2,8.7236,77.7359,34.2,Anonymous_agent
P2238,1450.589302,"Gokulpura,Jaipur",3,26.9358,75.7174,32,Anonymous_agent
P2239,1699.497876,"Hill View (South), Asansol,Asansol",3,18.952609,72.80265,44,Anonymous_agent
P2240,875.0607681,"Sector-8A Airoli,Lalitpur",2,23.687594,86.156601,90,Anonymous_agent
P2241,900.0452284,"Sector-124 Mohali,Mohali",2,30.766911,76.67299,19.9,Anonymous_agent
P2242,1199.904008,"Harohalli,Bangalore",2,12.6808,77.4741,50,Anonymous_agent
P2243,600.0857265,"Kalapatti,Coimbatore",1,11.04556,77.03404,28,Anonymous_agent
P2244,930.3246239,"Kota Colony,Raipur",2,21.562562,81.846712,23.5,Anonymous_agent
P2245,3250.270856,"Elora Park,Vadodara",4,21.716412,73.004076,150,Anonymous_agent
P2246,687.732342,"Inda,Kharagpur",2,22.352866,87.337165,18.5,Anonymous_agent
P2247,899.9742864,"Yahiyaganj,Lucknow",2,26.856919,80.909712,35,Anonymous_agent
P2248,988.1965413,"Chotto Chandpur,Kolkata",3,22.68002,88.44383,36,Anonymous_agent
P2249,1100.046318,"Santosh Nagar,Chennai",2,18.479533,73.933573,95,Anonymous_agent
P2250,670.2412869,"Halol,Godhra",1,22.5,73.47,12.5,Anonymous_agent
P2251,1075.268817,"Royal Nagar,Tirupati",2,13.625475,79.418895,37,Anonymous_agent
P2252,2021.276596,"Muttambalam,Kottayam",3,9.572427,76.550671,95,Anonymous_agent
P2253,1065.109088,"Near Hadapsar, Pune Solapur Highway, Manjari,Pune",2,18.518594,73.935543,62,Anonymous_agent
P2254,1106.006466,"Maradu,Kochi",2,9.935889,76.319041,65,Anonymous_agent
P2255,2625.714286,"Sector-110 Mohali,Mohali",4,30.667746,76.669156,91.9,Anonymous_agent
P2256,495.378544,"Ambernath West,Maharashtra",2,19.193771,73.197892,47.7,Anonymous_agent
P2257,1350.256549,"Mangla,Bilaspur",2,22.111752,82.124892,50,Anonymous_agent
P2258,500.5347594,"Nandore,Maharashtra",2,17.754643,75.181808,23.4,Anonymous_agent
P2259,800,"Bank Colony,Rayagada",2,27.506285,77.65957,25,Anonymous_agent
P2260,800,"Kholvad,Surat",1,21.280882,72.950379,19,Anonymous_agent
P2261,2106.445724,"RMV Extension,Bangalore",3,40.9948233,-85.7661219,150,Anonymous_agent
P2262,1400.147384,"Bajrang Nagar,Kota",3,25.177917,75.862208,38,Anonymous_agent
P2263,650.1422186,"shri ram colony,Banswara",2,23.16969,77.460445,16,Anonymous_agent
P2264,854.0795929,"Peenya,Bangalore",2,13.03,77.514,47,Anonymous_agent
P2265,2057.613169,"Harthala,Moradabad",3,28.875701,78.738041,75,Anonymous_agent
P2266,1180.173092,"Marasandra,Bangalore",3,13.096611,77.716385,45,Anonymous_agent
P2267,1299.983545,"Narayanapura,Bangalore",3,13.338634,77.759291,79,Anonymous_agent
P2268,1130.004305,"Shastri Nagar,Mumbai",2,19.139242,72.828969,1050,Anonymous_agent
P2269,910.1251422,"Morbe,Raigad",2,18.914051,73.259661,24,Anonymous_agent
P2270,1000,"Chenchupet,Tenali",2,16.245539,80.63748,35,Anonymous_agent
P2271,1200.097967,"Dugri,Ludhiana",2,30.799719,75.957396,49,Anonymous_agent
P2272,604.4952465,"Tagore Nagar,Lalitpur",2,26.893148,75.739769,110,Anonymous_agent
P2273,1099.537037,"Bardoli,Surat",2,21.12,73.12,19,Anonymous_agent
P2274,419.8152813,"Awadh Vihar Shahid Path,Lucknow",1,26.217051,86.396117,20,Anonymous_agent
P2275,1049.868766,"Sector-132 Noida,Noida",2,28.513121,77.381161,40,Anonymous_agent
P2276,402.0549475,"Close to temple,Shirdi",1,19.77,74.48,18,Anonymous_agent
P2277,800,"Jhalamand,Jodhpur",2,26.2072,73.066,25,Anonymous_agent
P2278,430.0705316,"Nadesar,Varanasi",1,25.338,82.9827,25,Anonymous_agent
P2279,1650.165017,"Egmore,Chennai",2,13.078,80.259,120,Anonymous_agent
P2280,436.0056259,"Dighi,Pune",1,19.524064,75.057956,31,Anonymous_agent
P2281,590.0948367,"Peerkankaranai,Chennai",2,12.91113,80.10364,28,Anonymous_agent
P2282,630.1824212,"Badowala,Dehradun",1,30.432963,78.239363,19,Anonymous_agent
P2283,2454.545455,"Shivaji Nagar,Bangalore",3,12.9825,77.6059,270,Anonymous_agent
P2284,600,"BRS Nagar,Ludhiana",2,30.90833,75.84861,19.8,Anonymous_agent
P2285,1310.902338,"VIP Haldiram,Kolkata",3,22.628646,88.433798,60,Anonymous_agent
P2286,1283.28521,"Pragati Nagar,Bhilai",3,23.846138,72.131109,40,Anonymous_agent
P2287,1104.100946,"Sector 63,Faridabad",2,28.6218,77.3831,35,Anonymous_agent
P2288,758.0064431,"Sector 14 Sonipat,Sonipat",2,29.000308,77.032591,80,Anonymous_agent
P2289,1217.03854,"Kannamangala,Bangalore",2,13.025845,77.770331,60,Anonymous_agent
P2290,1775.060401,"Pestom Sagar Colony,Lalitpur",3,27.097356,78.581563,360,Anonymous_agent
P2291,2449.77952,"Sector 19 Faridabad,Faridabad",3,28.421649,77.314321,150,Anonymous_agent
P2292,936.4890175,"Sector-17 Vasundhara,Ghaziabad",2,28.649273,77.355737,55,Anonymous_agent
P2293,1598.719677,"Chilavannur,Ernakulam",3,9.957759,76.308456,94.9,Anonymous_agent
P2294,2392.017496,"Kodihalli,Bangalore",3,13.177301,77.458221,350,Anonymous_agent
P2295,750.0986972,"New City Light,Surat",1,21.158649,72.800282,19,Anonymous_agent
P2296,950,"Manchwa,Jaipur",2,26.964285,75.64521,19,Anonymous_agent
P2297,1100.296234,"Ushagram,Asansol",2,23.672996,86.996105,26,Anonymous_agent
P2298,2600,"Kumara Park,Bangalore",3,12.948258,77.580028,260,Anonymous_agent
P2299,1085.271318,"LASUDIYA,Indore",2,22.67332,75.274699,21,Anonymous_agent
P2300,858.0744809,"Near Koratur,Chennai",2,27.363912,80.21365,50,Anonymous_agent
P2301,863.9705882,"Pathak Bari,Asansol",5,23.682698,86.972615,47,Anonymous_agent
P2302,1000,"Additional MIDC,Jalgaon",2,21.002845,75.597232,45,Anonymous_agent
P2303,2218.278616,"Sector-15 Panchkula,Panchkula",3,30.6848,76.841084,350,Anonymous_agent
P2304,1199.873698,"Ravi Nagar,Gwalior",2,21.149914,79.058031,38,Anonymous_agent
P2305,1652.173913,"Golf Green,Kolkata",3,22.49278,88.36139,190,Anonymous_agent
P2306,1300.390117,"Koppa - Begur Rd, Eagle Ridge, Ckikkakammana halli,Bangalore",3,12.84934,77.602389,40,Anonymous_agent
P2307,574.8397082,"Bhosari,Pune",1,18.64325,73.845858,26,Anonymous_agent
P2308,599.9250094,"Bijnor,Lucknow",2,26.741922,80.897151,32,Anonymous_agent
P2309,406.3088686,"DN Nagar,Lalitpur",1,20.164875,73.110364,110,Anonymous_agent
P2310,1450.133175,"Kanuru,Vijayawada",3,16.498461,80.688181,49,Anonymous_agent
P2311,1000,"Vishwalaxmi Nagar,Mathura",2,27.505165,77.647124,16,Anonymous_agent
P2312,1368.925394,"Film City Road,Mumbai",2,19.16113,72.8864385,220,Anonymous_agent
P2313,943.1892959,"Jeedimetla,Secunderabad",2,17.516621,78.474149,43,Anonymous_agent
P2314,1200,"Krishna Lanka,Vijayawada",2,16.499949,80.645732,45,Anonymous_agent
P2315,1348.314607,"Nedumbassery,Ernakulam",2,10.160798,76.359092,48,Anonymous_agent
P2316,605.0898736,"Kalewadi,Pune",1,18.61922,73.792555,34,Anonymous_agent
P2317,1296.036289,"The Mall Avenue,Lucknow",2,26.8373,80.947291,120,Anonymous_agent
P2318,900.0195656,"Kadaperi,Chennai",2,12.949554,80.11332,46,Anonymous_agent
P2319,1780.233272,"Infopark,Kochi",3,10.009277,76.361736,58,Anonymous_agent
P2320,1585.014409,"Sree Narayana Nagar,Bangalore",3,12.873538,77.555312,110,Anonymous_agent
P2321,1000,"Kalwa,Mumbai",2,27.001619,33.906425,100,Anonymous_agent
P2322,1350.059065,"Jay Prakash Nagar,Lalitpur",3,24.187571,86.314142,240,Anonymous_agent
P2323,1377.199694,"Junction,Salem",3,38.6056,-86.1011,72,Anonymous_agent
P2324,570,"Sector-103 Gurgaon,Gurgaon",2,28.49543,76.983016,22.8,Anonymous_agent
P2325,1821.103374,"Breach Candy,Lalitpur",3,18.972317,72.806327,1020,Anonymous_agent
P2326,2610.086722,"DLF CITY PHASE 5,Gurgaon",4,28.450182,77.113156,310,Anonymous_agent
P2327,436.0284041,"Ponnusamy Nagar,Chennai",1,13.013827,80.223191,35,Anonymous_agent
P2328,548.5479613,"Kopargaon,Ahmednagar",1,19.88,74.48,18.7,Anonymous_agent
P2329,700,"Sector-3 Nerul,Lalitpur",2,22.5732,88.4188,70,Anonymous_agent
P2330,955.2145318,"Jaitala,Nagpur",2,21.109388,79.024596,30.5,Anonymous_agent
P2331,750,"Suryanagar,Vadodara",2,22.299283,73.225852,24,Anonymous_agent
P2332,1213.7559,"Karakambadi Road,Tirupati",2,13.6712,79.5113,36,Anonymous_agent
P2333,1404.180629,"Vittasandra,Bangalore",3,12.857784,77.636193,88,Anonymous_agent
P2334,1175.241577,"Tambaram to Mudichur road,Chennai",3,12.908511,80.073397,45,Anonymous_agent
P2335,2111.324376,"Saravanampatti,Coimbatore",4,11.09,76.99778,110,Anonymous_agent
P2336,575.0130685,"Sithalapakkam,Chennai",1,12.888388,80.189684,22,Anonymous_agent
P2337,1250,"Hanumantha Nagar,Bangalore",2,12.942675,77.561686,80,Anonymous_agent
P2338,650.1422186,"Maneja,Vadodara",1,22.229135,73.181555,16,Anonymous_agent
P2339,1085.069444,"Pennalur,Chennai",2,12.9799,79.9811,25,Anonymous_agent
P2340,699.9860003,"Pali Hill,Lalitpur",1,24.48,78.42,300,Anonymous_agent
P2341,1159.756451,"Rajendra Nagar,Hubli",2,15.342188,75.115427,40,Anonymous_agent
P2342,3200,"Ghose Bagan,Kolkata",4,22.5879,88.395148,400,Anonymous_agent
P2343,1418.778894,"Elamakkara,Kochi",3,10.016043,76.290031,89,Anonymous_agent
P2344,1800.107469,"Govardhan Vilas Sector 14,Udaipur",7,24.5413,73.666405,67,Anonymous_agent
P2345,700.1166861,"Chikkabanavar,Bangalore",2,13.08465,77.50141,30,Anonymous_agent
P2346,1737.207833,"Old Alwal,Secunderabad",3,17.509327,78.501154,82.5,Anonymous_agent
P2347,665.7534247,"Kalher,Mumbai",1,19.239463,73.008955,24.3,Anonymous_agent
P2348,1000,"Rajendra Nagar,Patna",2,25.606884,85.165328,55,Anonymous_agent
P2349,949.754902,"Mehrauli,Ghaziabad",2,28.51583,77.1775,31,Anonymous_agent
P2350,630.0866369,"Thiruvankulam,Kochi",1,9.965611,76.360702,24,Anonymous_agent
P2351,4098.360656,"Manorama Ganj,Indore",5,22.718204,75.884972,250,Anonymous_agent
P2352,1050,"Kolshet Industrial Area,Lalitpur",3,30.723902,76.700356,210,Anonymous_agent
P2353,1335.311573,"Rani Bagan,Ranchi",3,23.393362,85.363531,45,Anonymous_agent
P2354,1280.367695,"Khandwa Road,Indore",3,22.882048,75.6803,39,Anonymous_agent
P2355,1000,"Nagothane,Raigad",2,18.5422,73.1349,40,Anonymous_agent
P2356,1000,"Kolambe,Udupi",1,12.968029,74.900647,28,Anonymous_agent
P2357,1141.552511,"Sector-1 Kharghar,Mumbai",2,19.02448,73.063476,120,Anonymous_agent
P2358,1549.333333,"Kakkanad,Ernakulam",3,10.017,76.344,58.1,Anonymous_agent
P2359,1100.173712,"Chunabhaati,Bhopal",3,23.201088,77.413045,38,Anonymous_agent
P2360,1487.462813,"Mohana Mandi,Jaipur",2,26.54496,75.58396,35,Anonymous_agent
P2361,1189.846642,"Pantnagar,Rudrapur",2,26.351855,86.326143,22.5,Anonymous_agent
P2362,818.1074448,"kavlem,Goa",2,15.395689,73.985541,30,Anonymous_agent
P2363,710.1355713,"Sri Balaji Nagar Colony,Secunderabad",2,13.20557,79.09588,22,Anonymous_agent
P2364,1497.222222,"Konanakunte Cross,Bangalore",3,12.889549,77.563506,53.9,Anonymous_agent
P2365,1435.26655,"Guntupalli,Vijayawada",3,16.570399,80.54779,49,Anonymous_agent
P2366,1150.086256,"Chemudugunta,Nellore",2,14.378382,79.929216,20,Anonymous_agent
P2367,775.0269107,"Penha de Franca,Goa",1,15.517436,73.837592,36,Anonymous_agent
P2368,1050.105011,"Kattankulathur,Chennai",2,12.824586,80.046842,35,Anonymous_agent
P2369,1200,"Sitapura Industrial Area,Jaipur",2,26.876538,75.58753,30,Anonymous_agent
P2370,720.2095155,"Majrewadi,Solapur",1,17.621968,75.918916,16.5,Anonymous_agent
P2371,1149.425287,"Bhedaghat,Jabalpur",3,23.13,79.8,18,Anonymous_agent
P2372,409.632572,"Vadghar,Mumbai",1,19.292116,73.021056,33,Anonymous_agent
P2373,1000,"Civil Lines,Jhansi",3,24.692547,78.408129,36,Anonymous_agent
P2374,1434.514417,"Kuvempu Nagar,Bangalore",2,13.071638,77.536916,100,Anonymous_agent
P2375,1175.406872,"Chokhi Dhani,Jaipur",3,26.76689,75.836081,26,Anonymous_agent
P2376,610.1281269,"Durganagar,Kolkata",2,22.071771,88.228323,20,Anonymous_agent
P2377,760.0434311,"Bhiwandi,Mumbai",1,19.3,73.06667,28,Anonymous_agent
P2378,900,"Saraswati Nagar,Gwalior",2,25.430986,77.649867,31.5,Anonymous_agent
P2379,999.6227839,"Waghavadi road,Bhavnagar",2,21.764509,72.147586,26.5,Anonymous_agent
P2380,1355.01355,"Valkeshwari Nagari,Jamnagar",3,22.473819,70.05781,55,Anonymous_agent
P2381,1556.016598,"Ramkrishna Nagar,Kolkata",2,18.250791,76.500997,90,Anonymous_agent
P2382,1050.241272,"Avdhut Nagar,Lalitpur",2,21.712039,72.980173,37,Anonymous_agent
P2383,1107.113202,"Thiruninravur,Chennai",3,13.1236,80.0279,40,Anonymous_agent
P2384,1700,"Sector-33 Noida,Noida",3,28.587859,77.355927,85,Anonymous_agent
P2385,1300,"Surya Nagar,Ghaziabad",3,28.668757,77.32633,65,Anonymous_agent
P2386,900.0620732,"Dabha,Nagpur",2,21.167876,79.006178,29,Anonymous_agent
P2387,1200.030001,"T. Nagar,Chennai",2,13.040383,80.237343,160,Anonymous_agent
P2388,1049.868766,"New Shahupuri,Kolhapur",2,16.706784,74.234944,60,Anonymous_agent
P2389,847.9366874,"Pudupakkam Village,Chennai",2,13.0604,80.2657,30,Anonymous_agent
P2390,1718.58217,"Sector-116 Mohali,Mohali",3,30.719268,76.660791,48,Anonymous_agent
P2391,665.0901567,"Belavali,Mumbai",1,18.728912,72.926902,22.5,Anonymous_agent
P2392,1065.246338,"deshbandhu nagar,Kolkata",3,22.592164,88.462015,40,Anonymous_agent
P2393,1969.254224,"central bangalore,Bangalore",3,13.011261,77.555034,310,Anonymous_agent
P2394,1259.731069,"Sector - 35 Rohtak,Rohtak",3,28.884738,76.599386,35.6,Anonymous_agent
P2395,829.0322581,"Lekha Nagar,Patna",2,23.14968,79.971465,25.7,Anonymous_agent
P2396,1700.680272,"Mithapur,Jalandhar",3,31.283624,75.577352,40,Anonymous_agent
P2397,1450.039547,"Glass Factory Layout,Bangalore",3,12.996619,77.668989,55,Anonymous_agent
P2398,600.0905797,"Indira Nagar,Ujjain",7,23.204425,75.785916,26.5,Anonymous_agent
P2399,557.0409982,"Sampat Hills Bicholi Mardana,Indore",1,22.497621,75.666905,12.5,Anonymous_agent
P2400,350.2129673,"Sumerpur,Pali",1,25.1543,73.0816,7.4,Anonymous_agent
P2401,850.0303582,"Pandu,Guwahati",3,26.163543,91.684482,42,Anonymous_agent
P2402,1668.613382,"Sector-71 Gurgaon,Gurgaon",3,28.406281,77.022817,100,Anonymous_agent
P2403,1000,"Balaji Gardens Layout,Bangalore",2,19.094268,73.011499,47.8,Anonymous_agent
P2404,1180.092355,"Basava Nagar,Bangalore",2,12.967994,77.683497,46,Anonymous_agent
P2405,1250,"Sudama Nagar,Indore",2,22.690454,75.83177,45,Anonymous_agent
P2406,2250.432776,"Shivjot Enclave,Mohali",2,30.470771,76.80621,39,Anonymous_agent
P2407,6600.0066,"Sector-6 Nerul,Mumbai",8,19.071818,72.989967,2000,Anonymous_agent
P2408,1000,"Vakalapudi,Kakinada",2,17.001607,82.262447,29.5,Anonymous_agent
P2409,1303.416814,"Kamla Bazar,Hathras",1,27.36,78.03,140,Anonymous_agent
P2410,1100.196464,"Nikhil Woodland, Sikandara,Agra",2,27.2142,77.9473,28,Anonymous_agent
P2411,1000,"Ankuli,Berhampur",2,19.303852,84.826391,25,Anonymous_agent
P2412,1000,"Gijawane,Gadhinglaj",2,16.214663,74.333985,30,Anonymous_agent
P2413,624.024961,"Old Padra Road,Vadodara",1,22.23,73.08,12,Anonymous_agent
P2414,700.1166861,"Uchgaon,Kolhapur",2,16.694928,74.287768,24,Anonymous_agent
P2415,1598.818122,"Lajpat Nagar,Jalandhar",3,31.316839,75.57435,48.7,Anonymous_agent
P2416,523.1037489,"Iringaprom,Thrissur",1,10.610246,76.043744,24,Anonymous_agent
P2417,787.2340426,"Bhivpuri,Lalitpur",2,24.781911,78.250828,18.5,Anonymous_agent
P2418,929.9895507,"Ramnagar,Varanasi",2,25.273958,83.020664,35.6,Anonymous_agent
P2419,1270.168211,"Mahavir society,Navsari",2,20.958281,72.932658,37,Anonymous_agent
P2420,874.7949699,"Shyam Nagar,Kanpur",2,26.417963,80.365018,32,Anonymous_agent
P2421,888.030888,"Airport Road,Indore",3,39.4741165,-87.0725658,23,Anonymous_agent
P2422,850.0510031,"Wadgaon, Yash plaza,Yavatmal",2,19.979766,77.43124,25,Anonymous_agent
P2423,500,"mati mandi,Barabanki",1,26.938677,81.085782,15,Anonymous_agent
P2424,680.2721088,"Dashrath,Vadodara",1,22.389918,73.159044,12,Anonymous_agent
P2425,633.000422,"Dispur,Guwahati",2,26.148136,91.786957,45,Anonymous_agent
P2426,1350,"Mundla Nayta,Indore",3,22.665579,75.911139,27,Anonymous_agent
P2427,900,"Mainpura,Patna",2,25.628712,85.118502,45,Anonymous_agent
P2428,600.240096,"Dahej,Bharuch",1,21.750834,72.61024,10,Anonymous_agent
P2429,1147.052076,"Kaveri Nagar,Bangalore",2,13.034353,77.610321,50,Anonymous_agent
P2430,1150.378651,"Avas Vikas Colony,Agra",2,27.584028,78.057399,31.9,Anonymous_agent
P2431,1250,"Tilak Nagar,Jaipur",3,26.8923,75.8163,66,Anonymous_agent
P2432,855.0788737,"Tondiarpet,Chennai",2,13.1297,80.2897,58,Anonymous_agent
P2433,1666.666667,"Niralanagar Juhi,Kanpur",3,26.445609,80.326679,65,Anonymous_agent
P2434,1222.857143,"Chinnakakani,Guntur",2,16.4046,80.5579,42.8,Anonymous_agent
P2435,750.1071582,"Mandirtala,Kolkata",2,22.067068,88.50841,35,Anonymous_agent
P2436,820.1278843,"Bogadi,Mysore",2,12.296183,76.594249,29.5,Anonymous_agent
P2437,1850.328947,"Anand,Anand",3,22.549147,72.928261,45,Anonymous_agent
P2438,1561.048132,"Kumbena Agrahara,Bangalore",3,12.996259,77.753143,84,Anonymous_agent
P2439,849.8991645,"Rahatani,Pune",2,18.602428,73.787111,59,Anonymous_agent
P2440,1260.210035,"Geddalahalli,Bangalore",2,13.028814,77.577062,54,Anonymous_agent
P2441,1260.063003,"Bhagwanpur,Muzaffarpur",2,26.151597,85.465558,36,Anonymous_agent
P2442,833.6112037,"Ramapuram,Chennai",2,13.025,80.1847,50,Anonymous_agent
P2443,1170.160897,"Kodichikkanahalli,Bangalore",2,12.897859,77.617213,48,Anonymous_agent
P2444,1920.083031,"Ganaur,Sonipat",3,29.14745,76.956863,37,Anonymous_agent
P2445,1203.27701,"Kothnur Narayanapura,Bangalore",2,13.057734,77.644206,47,Anonymous_agent
P2446,1050.105011,"Neral Railway Station,Karjat",2,19.0247,73.3169,35,Anonymous_agent
